,0,1
0,13558.86188475521,3892055.4521170994
1,592.6020190811279,179073.78688752023
2,16650.010935821552,4164952.094683503
3,17608.732183793545,5314054.202141445
4,1707.8523858748158,436919.36421629344
5,426.5610917777838,113869.57908100182
6,5380.784117253458,1663605.0225171295
7,326.3323730753705,49608.09913454479
8,794.6314178746599,219035.00305149416
9,1132.5099275819393,298597.9667017142
10,77690.02610553257,22300835.894662634
11,76953.25503960541,23254033.415687308
12,78147.95015700608,19548487.472721506
13,78269.29744247565,23620516.530782185
14,82847.26984404585,21194839.73329
15,77362.07617878076,20651822.579764068
16,80362.52774641324,24846114.776128534
17,77428.53096714328,11770696.563321486
18,87291.78589383686,24061524.19434954
19,76357.93987883347,20132627.767302025
20,59861876121816.375,1.7183285970167268e+16
21,25474556999843.406,7698000882404050.0
22,691337449434.0042,172936105603144.0
23,213874175875971.22,6.454406626522776e+16
24,14529881300620.324,3717183687766253.0
25,1614333521924.176,430946695595813.9
26,67113679745068.73,2.0749898041658044e+16
27,18348752765260.848,2789380306797943.0
28,13822930290.397833,3810218590859.882
29,87189215543215.97,2.298841629081761e+16
30,9191.378874792763,2638374.2380951275
31,9229.148744774178,2788899.124212036
32,9159.390893857537,2291194.6992600923
33,9344.567112489154,2820051.287556847
34,9346.648429687531,2391154.740318214
35,9457.836668391401,2524770.6189837274
36,8872.247524583878,2743079.57961902
37,9367.841997320993,1424099.8268416997
38,9441.537959802616,2602509.661993889
39,9440.868121888048,2489189.9530382124
40,14019.070025417013,4024157.6947982092
41,64936.01389038002,19622616.666364912
42,11822.736778049075,2957423.1315015857
43,85190.97210961845,25709375.67683211
44,35486.95460875451,9078636.744585846
45,12630.22262667274,3371639.761765561
46,601.1232925284849,185851.52779778227
47,76191.07782050603,11582578.739621222
48,112180.4060572034,30921942.445406564
49,86737.45026025154,22869302.2981634
50,23267.613991050857,6678942.109602633
51,197699.1438656843,59741496.52389879
52,30155.785102723854,7543383.263849621
53,197346.3470769844,59556210.73415627
54,26417.3540884188,6758358.250135316
55,22317.564376752,5957677.813758711
56,196042.47155325775,60611506.40082372
57,17075.49710425926,2595818.779183176
58,197750.10823538565,54508784.25131682
59,19483.756047999825,5137110.191442594
60,31408933.34898251,9015899912.581154
61,3008367978387.053,909080356230020.4
62,33592946.05056495,8403180342.372717
63,23330037.788868736,7040660699.842424
64,26929411.08831001,6889358937.833452
65,36753576.72362895,9811375545.173594
66,29036623.513127197,8977409368.595324
67,2908001834890.176,442074900356836.94
68,33239670.136600908,9162341589.953285
69,33587063.46617125,8855606648.698006
70,0.11262227839551975,31.328101650939153
71,0.13020236803288773,38.345058837114536
72,0.004097878972770475,0.025072822778701154
73,0.5997841039917106,180.00598070952324
74,0.35860173973069953,90.74118561275837
75,0.26991590293080525,71.05411079994576
76,0.3361094315474401,102.91676424151765
77,15.225876815948522,2313.640209472266
78,30917475192.268288,8522240674387.174
79,1.361651037153668,358.01459475107805
80,3375344071.2318993,968888818412.5734
81,517387631892.6733,156346210333675.22
82,4219190434.46911,1055418541454.3945
83,21244738225.957825,6411348103282.076
84,1.0795381922923017,275.17856441389466
85,449584851716.2143,120016776958271.89
86,1517735892.153386,469246584837.93744
87,245590783.89259183,37334749934.594696
88,23051208726.587036,6353945378199.175
89,72298361215.80089,19062275241470.1
90,1205022770849.5906,345900466432683.44
91,596976746545227.5,1.803967590764428e+17
92,82584132661.74979,20658186966188.875
93,1722578218027873.8,5.198486549208504e+17
94,583330489532765.5,1.4923360593285277e+17
95,3293426315297153.0,8.791808932232973e+17
96,5217999595534658.0,1.6132770546933478e+18
97,52284197020.300186,7948251927033.77
98,2243906427886608.0,6.185210956048102e+17
99,4518153009510914.0,1.1912618045836846e+18
100,746963.0461346754,214414923.19582918
101,713084.3023497156,215482591.64136884
102,762810.9427551738,190814996.59566593
103,721623.6869041226,217775365.63943976
104,708260.6483102819,181194523.1750414
105,718109.7431666553,191699555.93168393
106,649737.9320159593,200882976.8718773
107,657304.2216665696,99923491.07315809
108,643649.8792520707,177418728.92264205
109,637830.8367833256,168171265.4547136
110,0.0035094620131159815,0.00738722672330816
111,0.0036508355373692514,0.10322370623965416
112,0.004001210376731695,0.000891447175865201
113,0.0035919416154280084,0.08399490820930722
114,0.004439348815560182,0.1357198768581982
115,0.004995166671012786,0.33346086269551867
116,0.0038967156979415,0.204768591690214
117,0.007898705736398764,0.20076249934633905
118,0.0036283341920759875,0.0001313832934217718
119,0.00425616195788051,0.12218492022562333
120,1060594.0599116932,304442362.1601067
121,697880.2273821462,210888165.0330001
122,1283080.638964552,320958988.0710911
123,776346.1077039301,234289783.70712048
124,963816.1972517725,246573372.33349282
125,1116197.3045521346,297969119.6909665
126,1294334.1518098752,400176263.86743534
127,4020350.9102898645,611174382.2971262
128,1202075.9725338297,331345967.0366913
129,909868.0031666621,239896920.8403256
130,5804951543.847405,1666304982120.02
131,10152093690032.916,3067799223539092.5
132,5743568721870.892,1436737454100847.2
133,3643.478851472593,1099547.0845793115
134,0.1791923717987806,44.8428357149852
135,257671663453.87335,68785508326536.26
136,35266750905.993004,10903611429734.01
137,1326329303.4802265,201628791164.64215
138,43083452698.25474,11875728878079.096
139,214362092877.77634,56518974248628.51
140,0.01157362892537708,2.322197505682181
141,0.025561961387199805,6.724413080700558
142,0.22299676002380278,54.782008152759445
143,0.028496050888943646,7.599687126041294
144,0.004659213228939917,0.19196785260047466
145,0.2167496272944848,56.861361599458846
146,0.011612864949061656,2.590412037901693
147,205928283346.943,31305250309338.156
148,0.07370663169010341,19.316848340793097
149,0.05962280207899149,14.720221659036689
150,233511024600859.44,6.7029083831888136e+16
151,1601845470675275.0,4.8405190507568e+17
152,276623570559309.1,6.919660297547703e+16
153,1404847667149981.5,4.2396226916924544e+17
154,138584468865539.31,3.5454104296278044e+16
155,74272216392520.81,1.9826984817104924e+16
156,707645199832088.9,2.1878647992421357e+17
157,512167928710180.5,7.785984978894349e+16
158,123601420966404.47,3.4070086597352148e+16
159,49514639882369.77,1.305509112582448e+16
160,67568253740.78068,19395393224394.145
161,66027765906.25392,19952527543957.28
162,942038732216.1509,235648321684526.7
163,130059795808.40479,39250124727389.26
164,0.14244859923933675,35.44266587470393
165,188943867476.7182,50438607782319.3
166,0.3168756431784076,96.97015024079187
167,0.04636750694418989,6.048795762854759
168,0.03011734744412551,7.301689636584342
169,1562485781256.196,411966931508830.7
170,6210.133685582737,1782611.072083836
171,5458.641614155135,1649512.5896868396
