,0,1
0,0.7532851089989334,4.144422933937918
1,0.9379570113814913,4.492533574477338
2,0.8276359825068261,4.156118733227576
3,0.7695789667936573,4.583870145277876
4,0.8513201469440297,4.923947315941721
5,0.8744572325305283,4.573788495169641
6,0.8067930659835826,4.360531745373849
7,0.8265812216589342,4.170660298813695
8,0.9196422034570881,4.062804749273088
9,0.8820210866758498,4.730821481132476
10,0.8095399144009747,4.3465726612057844
11,0.9671781440014444,4.226164318622601
12,0.7996510616935796,4.527618267326528
13,0.828512419756458,4.626980692683374
14,0.9061098076257541,4.431866866859231
15,0.7429484521845361,4.44349955896499
16,0.8680491174327328,4.478139257440342
17,0.7219760885641542,4.488518250376452
18,0.9627982366445873,4.740852153194638
19,0.8272296633687137,3.982303210406169
20,0.8713066681433909,4.01954125447499
21,0.8303240062211112,4.3507411514287915
22,0.8572686553045704,3.9478030752247943
23,0.8179291272289416,4.022612970099947
24,0.7994460787481585,4.338026909547251
25,0.642275852507037,4.168629752490541
26,0.7984983757049813,4.33510051772408
27,0.8795683741912876,4.234484125783444
28,0.9211985536404237,3.583287918476022
29,0.9628703546333021,4.7114542682067135
30,0.7354249818758526,4.233176345045116
31,0.7597725897545163,4.4694296902638895
32,0.7714937723600669,4.810876571245305
33,0.7569443812250585,4.3659807890084394
34,0.8126440396195821,4.443077928055723
35,0.8495422309587168,4.468897834601398
36,0.7975144936334235,3.91714429049896
37,0.8938787744667763,4.346168255123307
38,0.9014855839179706,4.2508005961097854
39,0.9393561876726227,4.089012832009478
40,0.8666217982310828,4.341885545711066
41,0.8307161307846136,4.487968452409144
42,0.7740972298323024,4.107797546499249
43,0.8307776141874316,4.198952624171325
44,0.9435200684401458,4.640382100343576
45,0.754072247268122,4.772161296729401
46,0.7148043138298872,4.933295836822823
47,0.8058351107320612,4.1215365693541255
48,0.8261284463342877,4.620185480060235
49,0.7620381413481655,4.6102183102829795
50,0.9975517644047683,4.06206207368977
51,1.0059875327671304,4.086884601825769
52,0.7228675177682227,4.411821272099059
53,0.8724725361668029,3.659839346763912
54,0.8910912999955342,4.36762514708707
55,0.9813368965349376,4.398440404218552
56,0.8423920128917666,4.096748213759554
57,0.8556929090731308,3.929230586737247
58,0.8974539345636648,3.722210850652596
59,0.8508285711788466,4.0562567063037225
60,0.9070887988696592,4.4428752488210845
61,1.029846152720421,4.258014841699353
62,1.0139149143684874,4.267590070902415
63,0.8822176089412697,4.4736018596486655
64,1.0303044398106729,3.8083658576330435
65,0.9348139069281377,4.049473739995912
66,0.7310763425753043,4.371940599067338
67,0.8210471655918705,4.726303270813928
68,0.9732435018407619,4.226344394173442
69,0.7965752686687358,4.024731407359
70,0.927189420789696,3.873945626436563
71,0.9969047717947124,4.210829049903122
72,0.8982286685677313,4.003167065874519
73,1.0195443058191318,4.150703983688348
74,0.8129693184626463,3.9750002012861634
75,0.9294837011555018,3.602703678191532
76,1.0430288235257323,4.360788071809322
77,1.000254710986269,4.092769462545892
78,0.876114607728489,4.5164996835765425
79,0.8047804419672419,4.561593646699229
80,0.9224329954930092,4.242235510555733
81,0.9038541419932585,4.627343576441185
82,0.9144543064639278,3.717348615818387
83,0.8197377996881053,3.7868740940692613
84,0.8789012945602473,3.7754628630739897
85,0.9636917076972964,4.009128445137944
86,0.9071792029975662,4.12953964414614
87,0.9637386686468247,4.070887852122451
88,0.8833898513221009,3.6804363382952756
89,0.908693927010571,4.332704372749414
90,0.7918024472276014,4.5845842343442875
91,0.8702017689370072,4.3870310591845545
92,0.8611106168172197,3.852369218844087
93,1.0452341033515398,4.529999504832388
94,1.069031687723033,3.9072853236947163
95,0.9616401269637443,4.094827996741133
96,0.9162232276596525,4.223066464377087
97,0.8671670478060408,4.402807266696003
98,0.8336071339346935,4.071828436076476
99,0.9532554294786483,3.82715364732357
100,1.097951044151579,4.309550953694406
101,1.0965501834945852,4.146952520812804
102,0.9158296151034695,4.0744273299557765
103,1.060942852951062,4.1479817433115
104,0.9389445700309341,4.0283677466158325
105,0.9645970328310329,3.736547136166564
106,1.1568302922600036,4.001907217409457
107,1.0709410459852573,3.8153905191062036
108,1.1968502854556935,3.6403372979316595
109,1.1812018637214727,4.047997664830474
110,1.0549707922820923,3.617535544595359
111,0.9982968919135038,3.704459703998082
112,0.9648727153335818,3.82386847340281
113,1.0897754196595435,4.107563638388639
114,1.116259473379437,4.07621135873028
115,1.0009557408922467,4.20698739640615
